exchange,trading_symbol,groww_symbol,name,series,isin,exchange_token
BSE,DEEPAKNTR,BSE-DEEPAKNTR,Deepak Nitrite,A,INE288B01029,506401
BSE,HIMTEK,BSE-HIMTEK,HIM Teknoforge,X,INE705G01021,505712
BSE,STYRENIX,BSE-STYRENIX,Styrenix Performance,A,INE189B01011,506222
BSE,EMERGENT,BSE-EMERGENT,Emergent Ind Soln,XT,INE668L01013,506180
BSE,GOCLCORP,BSE-GOCLCORP,GOCL Corp,B,INE077F01035,506480
BSE,JAIPAN,BSE-JAIPAN,Jaipan Industries,X,INE058D01030,505840
BSE,SUDARSCHEM,BSE-SUDARSCHEM,Sudarshan Chemicals,A,INE659A01023,506655
BSE,ZR2,BSE-ZR2,ZR2 Bioenergy,X,INE218N01021,506640
BSE,GHVINFRA,BSE-GHVINFRA,GHV Infra Projects,XT,INE809Q01020,505504
BSE,PARNAXLAB,BSE-PARNAXLAB,Parnax Lab,X,INE383L01019,506128
BSE,ZHEMHOLD,BSE-ZHEMHOLD,HEM Holdings&Trading,XT,INE721U01011,505520
BSE,STANROS,BSE-STANROS,StanroseMafatlal Inv,X,INE441L01015,506105
BSE,KENNAMET,BSE-KENNAMET,Kennametal,B,INE717A01029,505890
BSE,TERRAFORM,BSE-TERRAFORM,Terraform Magnum,P,INE122V01010,506162
BSE,GRAUWEIL,BSE-GRAUWEIL,Grauer & Weil,B,INE266D01021,505710
BSE,TRITONV,BSE-TRITONV,Triton Valves,X,INE440G01017,505978
BSE,GENESYS,BSE-GENESYS,Genesys Intl Corp,B,INE727B01026,506109
BSE,RESPONIND,BSE-RESPONIND,Responsive Industries,B,INE688D01026,505509
BSE,DOLATALGO,BSE-DOLATALGO,Dolat Algotech,B,INE966A01022,505526
BSE,BAYERCROP,BSE-BAYERCROP,Bayer CropScience,A,INE462A01022,506285
BSE,BIMETAL,BSE-BIMETAL,Bimetal Bearings,X,INE469A01019,505681
BSE,HINDHARD,BSE-HINDHARD,Hindustan Hardy,X,INE724D01011,505893
BSE,VELOX,BSE-VELOX,Velox Shipping & Log,XT,INE092P01017,506178
BSE,MANCREDIT,BSE-MANCREDIT,MCFL,B,INE545L01039,505850
BSE,SUDAI,BSE-SUDAI,Sudal Industries,XT,INE618D01015,506003
BSE,BRADYM,BSE-BRADYM,Brady & Morris Engg,XT,INE856A01017,505690
BSE,HERCULES,BSE-HERCULES,Hercules Hoists,B,INE688E01024,505720
BSE,AMAL,BSE-AMAL,Amal,X,INE841D01013,506597
BSE,KANANIIND,BSE-KANANIIND,Kanani Industries,B,INE879E01037,506184
BSE,JAYCH,BSE-JAYCH,Jayshree Chemicals,X,INE693E01016,506520
BSE,BLISSGVS,BSE-BLISSGVS,Bliss GVS Pharma,B,INE416D01022,506197
BSE,GCKL,BSE-GCKL,Galaxy Cloud Kitchen,XT,INE403B01016,506186
BSE,AMNPLST,BSE-AMNPLST,Amines & Plasticizers,B,INE275D01022,506248
BSE,GRINDWELL,BSE-GRINDWELL,Grindwell Norton,A,INE536A01023,506076
BSE,LATIMMETAL,BSE-LATIMMETAL,La Tim Metal & Inds,X,INE501N01020,505693
BSE,NITTAGELA,BSE-NITTAGELA,Nitta Gelatin,X,INE265B01019,506532
BSE,KELENRG,BSE-KELENRG,Keltech Energies,X,INE881E01017,506528
BSE,INTLCOMBQ,BSE-INTLCOMBQ,Intl Combustion,X,INE403C01014,505737
BSE,BHARATGEAR,BSE-BHARATGEAR,Bharat Gears,B,INE561C01019,505688
BSE,SCHAEFFLER,BSE-SCHAEFFLER,Schaeffler India,A,INE513A01022,505790
BSE,PUNJABCHEM,BSE-PUNJABCHEM,Punjab Chem. & Corp,B,INE277B01014,506618
BSE,CHEMOPH,BSE-CHEMOPH,Chemo Pharma Labs,X,INE320M01019,506365
BSE,FMGOETZE,BSE-FMGOETZE,Federal-Mogul Goetze,B,INE529A01010,505744
BSE,SNL,BSE-SNL,SNL Bearings,X,INE568F01017,505827
BSE,FERMENTA,BSE-FERMENTA,Fermenta Biotech,X,INE225B01021,506414
BSE,TRF,BSE-TRF,TRF,B,INE391D01019,505854
BSE,GOURMET,BSE-GOURMET,Gourmet Gateway,X,INE512D01028,506134
BSE,WPIL,BSE-WPIL,WPIL,B,INE765D01022,505872
BSE,ARSHIYA,BSE-ARSHIYA,Arshiya,Z,INE968D01022,506074
BSE,HEUBACHIND,BSE-HEUBACHIND,Heubach Colorants(I),B,INE492A01029,506390
BSE,ALEMBICLTD,BSE-ALEMBICLTD,Alembic,B,INE426A01027,506235
BSE,ISHWATR,BSE-ISHWATR,Ishwarshakti Holding,X,INE073I01012,506161
BSE,ZEEL,BSE-ZEEL,Zee Entertainment,A,INE256A01028,505537
BSE,PBGLOBAL,BSE-PBGLOBAL,India Pesticides,XT,INE615W01011,506580
BSE,ZPRBHSTE,BSE-ZPRBHSTE,Prabhu Steel Industries,XT,INE821R01015,506042
BSE,GABRIEL,BSE-GABRIEL,Gabriel India,A,INE524A01029,505714
BSE,VOLKAI,BSE-VOLKAI,Kairosoft Ai Solut.,X,INE820M01018,506122
BSE,ARIHANTSUP,BSE-ARIHANTSUP,Arihant Superstructures,B,INE643K01018,506194
BSE,MULTIIN,BSE-MULTIIN,Multiplus Hldg,XT,INE886E01016,505594
BSE,POLYCHEM,BSE-POLYCHEM,Polychem,X,INE752B01024,506605
BSE,COROMANDEL,BSE-COROMANDEL,Coromandel Intl,A,INE169A01031,506395
BSE,SADHNANIQ,BSE-SADHNANIQ,Sadhana Nitro Chem,T,INE888C01040,506642
BSE,APIS,BSE-APIS,Apis India,XT,INE070K01014,506166
BSE,ANUHPHR,BSE-ANUHPHR,Anuh Pharma,B,INE489G01022,506260
BSE,MAHACORP,BSE-MAHACORP,Maharashtra Corp,X,INE272E01027,505523
BSE,TAPARIA,BSE-TAPARIA,Taparia Tools,X,INE614R01014,505685
BSE,ZKOVALIN,BSE-ZKOVALIN,Kovalam Investment,X,INE735U01011,505585
BSE,VIVIDHA,BSE-VIVIDHA,Visagar Polytex,B,INE370E01029,506146
BSE,AGVENTURES,BSE-AGVENTURES,AG Ventures,B,INE321D01016,506579
BSE,IFBIND,BSE-IFBIND,IFB Industries,B,INE559A01017,505726
BSE,MPAGI,BSE-MPAGI,MP Agro Industries,X,INE468C01017,506543
BSE,ROLCOEN,BSE-ROLCOEN,Rolcon Engineering,P,INE775R01013,505807
BSE,SVPGLOB,BSE-SVPGLOB,SVP Global,B,INE308E01029,505590
BSE,ASALCBR,BSE-ASALCBR,Assoc Alcohol & Brew,B,INE073G01016,507526
BSE,RASRESOR,BSE-RASRESOR,Ras Resorts,X,INE651D01016,507966
BSE,ADVPETR-B,BSE-ADVPETR-B,Advance Petrochem,X,INE334N01018,506947
BSE,GMBREW,BSE-GMBREW,GM Breweries,B,INE075D01018,507488
BSE,TANFACIND,BSE-TANFACIND,Tanfac Industries,B,INE639B01015,506854
BSE,ORIBEVER,BSE-ORIBEVER,Orient Beverages,X,INE247F01018,507690
BSE,GUJTHEM,BSE-GUJTHEM,Guj Themis Biosyn,B,INE942C01045,506879
BSE,MYSORPETRO,BSE-MYSORPETRO,Mysore Petro Chem,X,INE741A01011,506734
BSE,BESTEAST,BSE-BESTEAST,Best Eastern Hotel,X,INE553F01035,508664
BSE,SCBL,BSE-SCBL,Saptak Chem,XT,INE467X01023,506906
BSE,FOODSIN,BSE-FOODSIN,Foods and Inns,T,INE976E01023,507552
BSE,SAKHTISUG,BSE-SAKHTISUG,Sakthi Sugars,B,INE623A01011,507315
BSE,MCCHRLS-B,BSE-MCCHRLS-B,Mac Charles,X,INE435D01014,507836
BSE,TTKHLTCARE,BSE-TTKHLTCARE,TTK Healthcare,B,INE910C01018,507747
BSE,CORAGRO,BSE-CORAGRO,Coromandel Agro,P,INE495D01018,507543
BSE,RAJSPTR,BSE-RAJSPTR,Rajasthan Petro,P,INE374C01017,506975
BSE,JOLYPLS,BSE-JOLYPLS,Jolly Plastic Inds,P,INE289M01016,507968
BSE,BLUECHIPT,BSE-BLUECHIPT,Blue Chip Tex Inds,X,INE472D01017,506981
BSE,SHIKHARLETR,BSE-SHIKHARLETR,Shikhar Leasing,XT,INE02BV01019,507952
BSE,JBCHEPHARM,BSE-JBCHEPHARM,JB Chem & Pharma,A,INE572A01036,506943
BSE,KANPRPLA,BSE-KANPRPLA,Kanpur Plastipack,B,INE694E01014,507779
BSE,MNPLFIN,BSE-MNPLFIN,Manipal Fin Corp,P,INE798E01013,507938
BSE,TECILCHEM,BSE-TECILCHEM,Tecil Chemical,T,INE014B01011,506680
BSE,RAVALSUGAR,BSE-RAVALSUGAR,Ravalgaon Sugar,X,INE615A01025,507300
BSE,DHANUKA,BSE-DHANUKA,Dhanuka Agritech,B,INE435G01025,507717
BSE,TI,BSE-TI,Tilaknagar Inds,A,INE133E01013,507205
BSE,SWADEIN,BSE-SWADEIN,Swadeshi Industries,XT,INE716M01034,506863
BSE,NOL,BSE-NOL,National Oxygen,X,INE296D01010,507813
BSE,KIDUJA,BSE-KIDUJA,Kiduja India,X,INE845A01028,507946
BSE,UNICHEMLAB,BSE-UNICHEMLAB,Unichem Laboratories,B,INE351A01035,506690
BSE,OLYOI,BSE-OLYOI,Olympic Oil Inds,X,INE286E01019,507609
BSE,KEYCORP,BSE-KEYCORP,Key Corp,X,INE130F01016,507948
BSE,EASTBUILD,BSE-EASTBUILD,East Buildtech,X,INE706N01017,507917
BSE,WIPRO,BSE-WIPRO,Wipro,A,INE075A01022,507685
BSE,ASTRAZEN,BSE-ASTRAZEN,Astrazeneca Pharma,A,INE203A01020,506820
BSE,TAINWALCHM,BSE-TAINWALCHM,Tainwala Chemicals,B,INE123C01018,507785
BSE,WALCHANNAG,BSE-WALCHANNAG,Walchandnagar Inds,B,INE711A01022,507410
BSE,UNITECH,BSE-UNITECH,Unitech,Z,INE694A01020,507878
BSE,COCHMAL,BSE-COCHMAL,Cochin Malabar,X,INE788M01017,508571
BSE,WARRENTEA,BSE-WARRENTEA,Warren Tea,X,INE712A01012,508494
BSE,LIMECHM,BSE-LIMECHM,Lime Chemicals,X,INE891G01011,507759
BSE,GUJHOTE,BSE-GUJHOTE,Gujarat Hotels,X,INE621C01011,507960
BSE,THAKKERS,BSE-THAKKERS,Asin Food Prod,X,INE04VT01017,507530
BSE,COMPUPN,BSE-COMPUPN,Computer Point,X,INE607B01012,507833
BSE,ASHNOOR,BSE-ASHNOOR,Ashnoor Textile,X,INE372I01018,507872
BSE,WIREFABR,BSE-WIREFABR,Wires & Fabriks,X,INE469D01013,507817
BSE,LKPFIN,BSE-LKPFIN,LKP Finance,X,INE724A01017,507912
BSE,ULTRAMAR,BSE-ULTRAMAR,Ultramar & Pigments,B,INE405A01021,506685
BSE,SDBL,BSE-SDBL,Som DistilleriesBrew,B,INE480C01038,507514
BSE,FIBERWEB,BSE-FIBERWEB,Fiberweb,B,INE296C01020,507910
BSE,EMERALL,BSE-EMERALL,Emerald Leisures,X,INE044N01021,507265
BSE,SIGNGCL,BSE-SIGNGCL,Signature Green,X,INE131O01024,507663
BSE,PRIMO,BSE-PRIMO,Primo Chemicals,B,INE607A01022,506852
BSE,JINDHOT,BSE-JINDHOT,Jindal Hotels,X,INE726D01016,507981
BSE,PIONRINV,BSE-PIONRINV,Pioneer Investcorp,X,INE746D01014,507864
BSE,JAGSNPHARM,BSE-JAGSNPHARM,Jagson Pal Pharma,B,INE048B01035,507789
BSE,KHAICHEM,BSE-KHAICHEM,Khaitan Chem & Fert,B,INE745B01028,507794
BSE,MLKFOOD,BSE-MLKFOOD,Milkfood,X,INE588G01021,507621
BSE,FYNX,BSE-FYNX,Fynx Capital,XT,INE455H01013,507962
BSE,TUTIALKA,BSE-TUTIALKA,Tuticorin Alkali,B,INE400A01014,506808
BSE,IFBAGRO,BSE-IFBAGRO,IFB Agro Industries,B,INE076C01018,507438
BSE,PARMCOS-B,BSE-PARMCOS-B,Paramount Cosmetic,X,INE143I01013,507970
BSE,GILLETTE,BSE-GILLETTE,Gillette India,A,INE322A01010,507815
BSE,NEAGI,BSE-NEAGI,Neelamalai Agro,X,INE605D01012,508670
BSE,TGVSL,BSE-TGVSL,TGV SRAAC,B,INE284B01028,507753
BSE,CJGEL,BSE-CJGEL,CJ Gelatine Prod,X,INE557D01015,507515
BSE,IVP,BSE-IVP,IVP,B,INE043C01018,507580
BSE,CONTCHM,BSE-CONTCHM,CCL,X,INE423K01015,506935
BSE,KLRFM,BSE-KLRFM,KLRF,X,INE014E01015,507598
BSE,POLSON,BSE-POLSON,Polson,X,INE339F01021,507645
BSE,IGLFXPL-B,BSE-IGLFXPL-B,Indo Gulf Inds,P,INE684U01011,506945
BSE,ISTLTD,BSE-ISTLTD,IST,B,INE684B01029,508807
BSE,RANASUG,BSE-RANASUG,Rana Sugars,B,INE625B01014,507490
BSE,TRANSPEK,BSE-TRANSPEK,Transpek Industry,X,INE687A01016,506687
BSE,PICCASUG,BSE-PICCASUG,Piccadily Sugar,X,INE544C01023,507498
BSE,JAGAJITIND,BSE-JAGAJITIND,Jagatjit Inds,X,INE574A01016,507155
BSE,ANSALHSG,BSE-ANSALHSG,Ansal Housing,X,INE880B01015,507828
BSE,CAPRO,BSE-CAPRO,Caprolactam Chem,X,INE470N01010,507486
BSE,GUJPETR,BSE-GUJPETR,Gujarat Petrosynth,X,INE636P01011,506858
BSE,SIMMOND,BSE-SIMMOND,Simmonds Marshall,X,INE657D01021,507998
BSE,BAJAJST,BSE-BAJAJST,Bajaj Steel Industries,B,INE704G01024,507944
BSE,HAWKINCOOK,BSE-HAWKINCOOK,Hawkins Cookers,B,INE979B01015,508486
BSE,KFBL,BSE-KFBL,Kothari Ferment,X,INE991B01010,507474
BSE,ALKYLAMINE,BSE-ALKYLAMINE,Alkyl Amines Chem,A,INE150B01039,506767
BSE,SERIND,BSE-SERIND,SER Inds,XT,INE358F01013,507984
BSE,UNTTEMI,BSE-UNTTEMI,United Leasing,P,INE357P01014,507808
BSE,BNALTD,BSE-BNALTD,B&A,X,INE489D01011,508136
BSE,KESARENT,BSE-KESARENT,Kesar Enterprises,XT,INE133B01027,507180
BSE,MAKERSL,BSE-MAKERSL,Makers Laboratories,X,INE987A01010,506919
BSE,JPTRLES,BSE-JPTRLES,Jupiter Inds,P,INE990E01016,507987
BSE,VIPIND,BSE-VIPIND,VIP Industries,A,INE054A01027,507880
BSE,ADDIND,BSE-ADDIND,Addi Industries,XT,INE757C01021,507852
BSE,GRPLTD,BSE-GRPLTD,GRP,B,INE137I01015,509152
BSE,INDAG,BSE-INDAG,Indag Rubber,X,INE802D01023,509162
BSE,APOLLOHOSP,BSE-APOLLOHOSP,Apollo Hospitals,A,INE437A01024,508869
BSE,SEL,BSE-SEL,Sanathnagar Entr,XT,INE367E01033,509423
BSE,PREMSYN,BSE-PREMSYN,Premier Synthetics,X,INE940N01012,509835
BSE,SULABEN,BSE-SULABEN,Sulabh Engineers,X,INE673M01029,508969
BSE,GOLDLEG,BSE-GOLDLEG,Golden Legand,XT,INE088E01019,509024
BSE,PHOTON,BSE-PHOTON,Photon Capital Adv,XT,INE107J01016,509084
BSE,SWASTIVI,BSE-SWASTIVI,Swasti Vinayaka Syn,X,INE804A01025,510245
BSE,HINDMILL,BSE-HINDMILL,Hindoostan Mills,X,INE832D01020,509895
BSE,OSEASPR,BSE-OSEASPR,Oseaspre Consultants,XT,INE880P01015,509782
BSE,AEROENTER,BSE-AEROENTER,AEROFLEX ENTERPRISES LIMITED,B,INE065D01027,511076
BSE,KOTIC,BSE-KOTIC,Kothari Industrial,XT,INE972A01020,509732
BSE,GRAPHITE,BSE-GRAPHITE,Graphite India,A,INE371A01025,509488
BSE,TRANOCE,BSE-TRANOCE,Megh Mayur Infra,XT,INE074J01018,509003
BSE,KEDIACN,BSE-KEDIACN,Kedia Construction,XT,INE511J01027,508993
BSE,YAMNINV,BSE-YAMNINV,Yamini Investments,XT,INE457N01025,511012
BSE,HARDCAS,BSE-HARDCAS,Hardcastle & Waud,X,INE722D01015,509597
BSE,INTLCONV,BSE-INTLCONV,Intl Conveyors,B,INE575C01027,509709
BSE,CEMPRO,BSE-CEMPRO,Cemindia Projects,A,INE686A01026,509496
BSE,GRAVISSHO,BSE-GRAVISSHO,Graviss Hospitality,X,INE214F01026,509546
BSE,THAKRAL,BSE-THAKRAL,TSIL,X,INE190F01028,509015
BSE,GARFIBRES,BSE-GARFIBRES,Garware Tech Fibre,A,INE276A01018,509557
BSE,PTL,BSE-PTL,PTL Enterprises,B,INE034D01049,509220
BSE,NITINCAST,BSE-NITINCAST,Nitin Castings,X,INE861H01020,508875
BSE,HEG,BSE-HEG,HEG,A,INE545A01024,509631
BSE,COSMOFIRST,BSE-COSMOFIRST,Cosmo First,B,INE757A01017,508814
BSE,BENARAS,BSE-BENARAS,Benares Hotels,B,INE664D01019,509438
BSE,RJSHAH,BSE-RJSHAH,R J Shah,P,INE712Z01019,509845
BSE,HUHTAMAKI,BSE-HUHTAMAKI,Huhtamaki India,B,INE275B01026,509820
BSE,HBLEAS,BSE-HBLEAS,HB Leasing,X,INE549B01016,508956
BSE,MSRINDIA,BSE-MSRINDIA,MSR Copper,X,INE331L01026,508922
BSE,NEXOME,BSE-NEXOME,Nexome Capital Marke,XT,INE641A01013,508905
BSE,MADHUSE,BSE-MADHUSE,Madhusudan Secs,X,INE856D01011,511000
BSE,FRONTCAP,BSE-FRONTCAP,Frontier Capital,X,INE977E01013,508980
BSE,BANASFN,BSE-BANASFN,Banas Finance,X,INE521L01030,509053
BSE,EVERESTIND,BSE-EVERESTIND,Everest Industries,B,INE295A01018,508906
BSE,ZHINDHSG,BSE-ZHINDHSG,Hindustan Housing Co,XT,INE083O01019,509650
BSE,MODRNSH,BSE-MODRNSH,Modern Shares,X,INE370A01019,509760
BSE,IRONWOOD,BSE-IRONWOOD,Ironwood Education,X,INE791H01011,508918
BSE,MMRUBBR-B,BSE-MMRUBBR-B,MM Rubber Company,X,INE159E01026,509196
BSE,NETLINK,BSE-NETLINK,Netlink Solutions,XT,INE040F01033,509040
BSE,BOMOXY-B1,BSE-BOMOXY-B1,Bombay Oxygen Invst,X,INE01TL01014,509470
BSE,JINDRILL,BSE-JINDRILL,Jindal Drilling,B,INE742C01031,511034
BSE,HATHWAYB,BSE-HATHWAYB,HathwayBhawani Cable,X,INE525B01016,509073
BSE,SHRICON,BSE-SHRICON,Shricon Industries,XT,INE753D01010,508961
BSE,AYMSYNTEX,BSE-AYMSYNTEX,Aym Syntex,B,INE193B01039,508933
BSE,SUPREMEIND,BSE-SUPREMEIND,Supreme Industries,A,INE195A01028,509930
BSE,JAYSREETEA,BSE-JAYSREETEA,Jay Shree Tea,B,INE364A01020,509715
BSE,LANCORHOL,BSE-LANCORHOL,Lancor Holdings,B,INE572G01025,509048
BSE,BHAGWOX,BSE-BHAGWOX,Bhagawati Oxygen,XT,INE026I01010,509449
BSE,VISAKAIND,BSE-VISAKAIND,Visaka Industries,T,INE392A01021,509055
BSE,FINKURVE,BSE-FINKURVE,Finkurve Financial,B,INE734I01027,508954
BSE,SHALPAINTS,BSE-SHALPAINTS,Shalimar Paints,B,INE849C01026,509874
BSE,NEWMKTADV,BSE-NEWMKTADV,New Markets Advisory,XT,INE800K01014,508867
BSE,EASYFIN,BSE-EASYFIN,Easy Fincorp,Z,INE407F01018,511074
BSE,UPHOT,BSE-UPHOT,UP Hotels,X,INE726E01014,509960
BSE,NAVNETEDUL,BSE-NAVNETEDUL,Navneet Education,B,INE060A01024,508989
BSE,VOLLF,BSE-VOLLF,Voltaire Leasing,X,INE763D01019,509038
BSE,GUFICBIO,BSE-GUFICBIO,Gufic Biosciences,B,INE742B01025,509079
BSE,GARWAMAR,BSE-GARWAMAR,Garware Marine,XT,INE925D01014,509563
BSE,VSTIND,BSE-VSTIND,VST Industries,A,INE710A01016,509966
BSE,SHAHCON,BSE-SHAHCON,Shaw Construction,X,INE02C301011,509870
BSE,EMPIND,BSE-EMPIND,Empire Industries,X,INE515H01014,509525
BSE,AUSOMENT,BSE-AUSOMENT,Ausom Enterprise,B,INE218C01016,509009
BSE,BIRLANU,BSE-BIRLANU,BirlaNu,B,INE557A01011,509675
BSE,VJTFEDU,BSE-VJTFEDU,VJTF Eduservices,XT,INE117F01013,509026
BSE,CAPRIHANS,BSE-CAPRIHANS,Caprihans India,X,INE479A01018,509486
BSE,TRUSTWAVE,BSE-TRUSTWAVE,Trustwave Securities,XT,INE668Y01016,508963
BSE,TECHCON,BSE-TECHCON,Technojet Consls,XT,INE881P01013,509917
BSE,RUCHINFRA,BSE-RUCHINFRA,Ruchi Infra,B,INE413B01023,509020
BSE,INDINFO,BSE-INDINFO,Indian Infotech,X,INE300B01022,509051
BSE,SINNAR,BSE-SINNAR,Sinnar Bidi Udyog,XT,INE896E01023,509887
BSE,BERGEPAINT,BSE-BERGEPAINT,Berger Paints India,A,INE463A01038,509480
BSE,PANCARBON,BSE-PANCARBON,Panasonic Carbon,X,INE013E01017,508941
BSE,INDIANCARD,BSE-INDIANCARD,Indian Card Cloth,B,INE061A01014,509692
BSE,TRILIANCE,BSE-TRILIANCE,Triliance Polymers,XT,INE778N01016,509046
BSE,JUMBFNL,BSE-JUMBFNL,Jumbo Finance,XT,INE122N01017,511060
BSE,HINDCOMPOS,BSE-HINDCOMPOS,Hindustan Composites,B,INE310C01029,509635
BSE,INFOMEDIA,BSE-INFOMEDIA,Infomedia Press,T,INE669A01022,509069
BSE,CRAVATEX,BSE-CRAVATEX,Cravatex,X,INE145E01017,509472
BSE,TVSSRICHAK,BSE-TVSSRICHAK,TVS Srichakra,B,INE421C01016,509243
BSE,ZSOUTGAS,BSE-ZSOUTGAS,Southern Gas,P,INE532U01012,509910
BSE,SAKTHIFIN,BSE-SAKTHIFIN,Sakthi Finance,X,INE302E01014,511066
BSE,KUSUMEL,BSE-KUSUMEL,Kusam Elec Inds,XT,INE175Q01018,511048
BSE,ZMILGFIN,BSE-ZMILGFIN,Milgrey Finance,XT,INE679T01013,511018
BSE,AIRLTD,BSE-AIRLTD,Avishkar Infra Real,XT,INE433O01024,508929
BSE,THACKER,BSE-THACKER,Thacker & Co,XT,INE077P01034,509945
BSE,GOACARBON,BSE-GOACARBON,Goa Carbon,B,INE426D01013,509567
BSE,YASHMGM,BSE-YASHMGM,Yash Management,X,INE216B01012,511601
BSE,PARSHWANA,BSE-PARSHWANA,Parshwanath Corp,XT,INE635I01018,511176
BSE,CUBIFIN,BSE-CUBIFIN,Cubical Fin Serv,X,INE717D01023,511710
BSE,PANINDIAC,BSE-PANINDIAC,Pan India Corp,X,INE376A01032,511525
BSE,CAPTRUST,BSE-CAPTRUST,Capital Trust,B,INE707C01018,511505
BSE,ANJANIFOODS,BSE-ANJANIFOODS,Anjani Foods,X,INE096I01021,511153
BSE,CANFINHOME,BSE-CANFINHOME,Can Fin Homes,A,INE477A01020,511196
BSE,NIMBSPROJ,BSE-NIMBSPROJ,Nimbus Projects,X,INE875B01015,511714
BSE,SANCF,BSE-SANCF,Sanchay Finvest,Z,INE654D01010,511563
BSE,ADMANUM,BSE-ADMANUM,AD-Manum Finance,X,INE556D01017,511359
BSE,ICONIKSPEV,BSE-ICONIKSPEV,Iconik Sports & Even,XT,INE088P01015,511260
BSE,GICHSGFIN,BSE-GICHSGFIN,GIC Housing Finance,B,INE289B01019,511676
BSE,BOMTALKIES,BSE-BOMTALKIES,Bombay Talkies,X,INE910D01024,511246
BSE,VBDESAI,BSE-VBDESAI,VB Desai Financial,X,INE848D01018,511110
BSE,SCANSTL,BSE-SCANSTL,Scan Steels,X,INE099G01011,511672
BSE,BEFOUNDMOL,BSE-BEFOUNDMOL,Regency Trust,XT,INE425F01028,511585
BSE,1STCUS,BSE-1STCUS,First Custodian Fund,X,INE609B01018,511122
BSE,MONARCH,BSE-MONARCH,Monarch Networth,B,INE903D01011,511551
BSE,GSBFIN,BSE-GSBFIN,GSB Finance,X,INE777C01011,511543
BSE,ICDSLTD,BSE-ICDSLTD,ICDS,B,INE613B01010,511194
BSE,VLSFINANCE,BSE-VLSFINANCE,VLS Finance,B,INE709A01018,511333
BSE,MCLTD,BSE-MCLTD,Munoth Communication,X,INE410E01015,511401
BSE,UGROCAP,BSE-UGROCAP,Ugro Capital,B,INE583D01011,511742
BSE,RKDAGRRTL,BSE-RKDAGRRTL,RKD Agri & Retail,XT,INE552N01023,511169
BSE,GUJCRED,BSE-GUJCRED,Gujarat Credit,X,INE034B01019,511441
BSE,WSFX,BSE-WSFX,WSFX Global Pay,X,INE549D01012,511147
BSE,TEAMGTY,BSE-TEAMGTY,Team India Guaranty,T,INE289C01025,511559
BSE,RAJVI,BSE-RAJVI,Rajvi Logitrade,XT,INE381N01019,511185
BSE,SAMBHAAV,BSE-SAMBHAAV,Sambhaav Media,B,INE699B01027,511630
BSE,SAVFI,BSE-SAVFI,Savani Financials,X,INE304E01010,511577
BSE,INTRGLB,BSE-INTRGLB,Inter Globe Finance,XT,INE661M01016,511391
BSE,AVONMORE,BSE-AVONMORE,Avonmore Capital,B,INE323B01024,511589
BSE,MATHEWE,BSE-MATHEWE,Mathew Easow Research,XT,INE963B01019,511688
BSE,AJCON,BSE-AJCON,Ajcon Global Services,X,INE759C01027,511692
BSE,CHOLAFIN,BSE-CHOLAFIN,Cholamandalam Invest,A,INE121A01024,511243
BSE,TVOLCON,BSE-TVOLCON,Tivoli Construction,XT,INE747V01014,511096
BSE,DJSSS,BSE-DJSSS,DJS Stock & Shares,X,INE234E01027,511636
BSE,USHAKIRA,BSE-USHAKIRA,Ushakiran Finance,X,INE697C01011,511507
BSE,VIVOBIOT,BSE-VIVOBIOT,Vivo Bio Tech,X,INE380K01017,511509
BSE,MEHIF,BSE-MEHIF,Mehta Integrated Fin,X,INE240B01012,511377
BSE,VIPULLTD,BSE-VIPULLTD,Vipul,B,INE946H01037,511726
BSE,INDCEMCAP,BSE-INDCEMCAP,India Cements Capital,X,INE429D01017,511355
BSE,OMEGAIN,BSE-OMEGAIN,Omega Interactive,XT,INE113B01029,511644
BSE,SODFC,BSE-SODFC,Som Datt Finance,XT,INE754C01010,511571
BSE,INVIGO,BSE-INVIGO,Invigorat.Busines,XT,INE359A01012,511716
BSE,LIBORDFIN,BSE-LIBORDFIN,Libord Finance,X,INE212B01011,511593
BSE,SHRIRAMFIN,BSE-SHRIRAMFIN,Shriram Finance,A,INE721A01047,511218
BSE,AVASARA,BSE-AVASARA,TRC Financial,XT,INE759D01017,511730
BSE,STANCAP,BSE-STANCAP,Standard Capital,X,INE625D01028,511700
BSE,SAHARAHOUS,BSE-SAHARAHOUS,Sahara Hsg Fin,X,INE135C01012,511533
BSE,SHRYDUS,BSE-SHRYDUS,Shrydus Industries,X,INE488C01015,511493
BSE,CHRTEDCA,BSE-CHRTEDCA,Chartered Cap,X,INE953B01010,511696
BSE,MILLENNIUM,BSE-MILLENNIUM,Millennium Online,X,INE570N01025,511187
BSE,FEDDERSHOL,BSE-FEDDERSHOL,Fedders Holding,B,INE417D01020,511628
BSE,IVC,BSE-IVC,IL&FS Investment,B,INE050B01023,511208
BSE,SYLPH,BSE-SYLPH,Sylph Technologies,X,INE706F01021,511447
BSE,KZLFIN,BSE-KZLFIN,KZ Leasing & Fin,X,INE006C01015,511728
BSE,NDASEC,BSE-NDASEC,NDA Securities,X,INE026C01013,511535
BSE,YOGI,BSE-YOGI,Yogi,XT,INE290E01011,511702
BSE,DCMFINSERV,BSE-DCMFINSERV,DCM Financial Serv,B,INE891B01012,511611
BSE,DUGARHOU,BSE-DUGARHOU,,XT,INE919M01026,511634
BSE,PROFINC,BSE-PROFINC,Pro Fin Capital,XT,INE732K01027,511557
